SID,Network,Name,Elevation,State,Lon,Lat,SPI,alpha_ref,beta_ref
"275211",Coop,BEATRICE 1N,"1297",NE,-96.750000000000000,40.299399999999999,-1.756623728728901,0.056050256203705,1.100478548203643
"275211",Coop,HUDSON 1 SSE,"185",NH,-71.414800000000000,42.783000000000001,-0.579192833033397,0.089662339278514,1.944024294993319
"275211",Coop,EDWARD MACDOWELL LAKE,"970",NH,-71.984200000000001,42.894100000000002,-0.557707258393189,0.089301145292895,2.154019366881832
"275211",Coop,KEENE,"511",NH,-72.324700000000007,42.939000000000000,-1.095073398179273,0.066005817169152,1.745960598555548
"276368",Coop,OTTER BROOK LAKE,"680",NH,-72.236999999999995,42.945300000000003,-0.741142621818516,0.063963213625521,1.713104190139771
"276368",Coop,GREENLAND,"95",NH,-70.825699999999998,43.021000000000001,-1.422179600588252,0.073585081007020,1.676865732397886
"276368",Coop,EPPING,"154",NH,-71.083370000000002,43.030430000000003,-0.798654231894314,0.085827049905843,1.862725020036621
"276368",Coop,SURRY MOUNTAIN LAKE,"560",NH,-72.312749999999994,42.996659999999999,-0.928284973319637,0.051527785400176,1.493537502056981
"279091",Coop,CONCORD MUNICIPAL AIRPORT,"338",NH,-71.502570000000006,43.204880000000003,-0.389686714196217,0.074518364380349,1.630804795228182
"279091",Coop,NEWPORT,"770",NH,-72.181200000000004,43.377200000000002,-1.324364851416740,0.048550487741982,1.163412581439598
"279091",Coop,LAKEPORT 2,"500",NH,-71.464560000000006,43.549140000000001,-0.406891687289747,0.057488882293006,1.432694911147312
"279091",Coop,HANOVER,"584",NH,-72.285499999999999,43.705199999999998,-0.714666833774190,0.062065727647772,1.369414121881433
"279966",Coop,NORTH CONWAY,"522",NH,-71.129700000000000,44.056199999999997,0.193499022753406,0.053276125685577,1.388400991219164
"279966",Coop,PINKHAM NOTCH,"2025",NH,-71.252499999999998,44.258000000000003,-0.675229067257067,0.047681991927211,1.489700700308386
"279966",Coop,MOUNT WASHINGTON,"6272",NH,-71.303359999999998,44.270180000000003,-0.246489348195965,0.029353512224110,1.417366012969079
"279966",Coop,JEFFERSON,"1235",NH,-71.500799999999998,44.416899999999998,2.278444328108332,0.031800932399202,0.783182214604695
"279966",Coop,BERLIN,"920",NH,-71.185519999999997,44.453499999999998,0.651801887342828,0.028066327140600,0.654279687357663
"274656",Coop,COLEBROOK 3SW,"1120",NH,-71.539209999999997,44.861020000000003,1.381416419362484,0.017622723633493,0.417884951491357
"274656",Coop,FIRST CONNECTICUT LAKE,"1650",NH,-71.290599999999998,45.089900000000000,1.076795281523701,0.026200354925634,0.754586734684214
"274656",Coop,GREENVILLE 1 NNE,"900",NH,-71.798530000000000,42.782730000000001,-0.953278648804764,0.095633350655212,2.122584780214856
"285346",Coop,CAPE MAY 2 NW,"20",NJ,-74.936109999999999,38.953409999999998,-0.381682588273550,0.043743304845410,0.951964051107769
"285346",Coop,ATLANTIC CITY MARINA,"10",NJ,-74.423609999999996,39.377780000000001,-0.648742636948016,0.071908406970377,1.507979939200895
"285346",Coop,MILLVILLE MUNICIPAL AIRPORT,"58",NJ,-75.077780000000004,39.366230000000002,-0.498481739828860,0.067995909566799,1.529891994922405
"285346",Coop,ATLANTIC CITY INTL AP,"58",NJ,-74.567009999999996,39.452030000000001,0.099068190989700,0.096034038867397,2.291174294648193
"283181",Coop,SEABROOK FARMS,"104",NJ,-75.220100000000002,39.487099999999998,-0.687125510257623,0.079425645756013,2.016671872577904
"283181",Coop,HAMMONTON 1 NE,"125",NJ,-74.804779999999994,39.644150000000003,-0.391866683566511,0.060522617059071,1.493129989621658
"283181",Coop,MOORESTOWN 4 E,"33",NJ,-74.864990000000006,39.968339999999998,-0.323607439947386,0.070784467757052,1.872386557351713
"283181",Coop,LONG BRANCH-OAKHURST,"30",NJ,-74.001530000000002,40.296979999999998,-0.482141918792311,0.058413270575753,1.488284799170959
"280847",Coop,HIGHTSTOWN 2 W,"100",NJ,-74.564170000000004,40.266390000000001,0.162482603355579,0.068880728194146,1.767105352609177
"280847",Coop,EWING 3 WNW,"176",NJ,-74.842039999999997,40.285069999999997,0.146453801117621,0.044559115264268,1.079870981742803
"280847",Coop,LAMBERTVILLE,"68",NJ,-74.944609999999997,40.359580000000001,-1.544991743789613,0.061762896965616,1.676868861919864
"280847",Coop,NEW BRUNSWICK 3 SE,"111",NJ,-74.422590000000000,40.472819999999999,0.292584629561776,0.056421223998590,1.499297854265560
"280927",Coop,WERTSVILLE 4 NE,"283",NJ,-74.779110000000003,40.452010000000001,-1.146250475428276,0.060580711512888,1.770330820827538
"280927",Coop,PHILADELPHIA/MT. HOLLY WFO,"58",NJ,-74.817959999999999,40.013500000000001,-0.054316114396524,0.052404166827772,1.308558838607841
"280927",Coop,FLEMINGTON 5 NNW,"265",NJ,-74.881580000000000,40.574039999999997,-0.509353818121453,0.072760061463004,1.996433528052926
"280907",Coop,NEWARK LIBERTY INTL AP,"6",NJ,-74.169269999999997,40.682749999999999,-0.110769959528658,0.087152296689474,2.128830283072143
"280907",Coop,PHILLIPSBURG-EASTON BRIDGE,"232",NJ,-75.199939999999998,40.695549999999997,-0.003902004650192,0.073055395651886,1.993554212517715
"280907",Coop,BELVIDERE BRIDGE,"263",NJ,-75.083389999999994,40.829149999999998,0.107251623317242,0.076631006330198,2.182217250163453
"280907",ICAO,TETERBORO AIRPORT,"3",NJ,-74.056160000000006,40.858980000000003,0.736294889476758,0.065023779247736,1.603100942840018
"282805",Coop,CHARLOTTEBURG RESERVOIR,"778",NJ,-74.424769999999995,41.029960000000003,0.601662867330049,0.061494474314991,1.617798069203264
"282805",Coop,WANAQUE RAYMOND DAM,"236",NJ,-74.297179999999997,41.041559999999997,0.342095389541425,0.067054026695442,1.812171231691299
"290131",Coop,PENNSAUKEN 1N,"46",NJ,-75.021860000000004,39.966169999999998,0.000469384383937,0.051940962015715,1.314955664180103
"290131",Coop,GALLUP MUNICIPAL AP,"6464",NM,-108.793189999999996,35.508569999999999,-0.499122965249296,0.075989125100863,0.682038218885102
"290131",Coop,DEMING MUNICIPAL AP,"4303",NM,-107.720560000000006,32.259230000000002,-0.153387645797250,0.128899352325004,1.156210371053454
"290600",Coop,WHITE SIGNAL,"5991",NM,-108.361069999999998,32.561819999999997,-0.411549268759883,0.073178283931112,1.033295660035657
"290600",Coop,JORNADA EXP RANGE,"4318",NM,-106.740399999999994,32.616100000000003,-1.723353139976484,0.108015934570763,1.118230277059848
"290600",Coop,REDROCK 1 NNE,"4056",NM,-108.727999999999994,32.704700000000003,0.011688231724173,0.125098357083369,1.503212360132099
"291286",Coop,HOPE,"4085",NM,-104.737909999999999,32.809539999999998,-1.019015793004555,0.138063334046943,1.682906505233940
"291286",Coop,FORT BAYARD 4W,"6149",NM,-108.226849999999999,32.790100000000002,-0.738090035413566,0.069217552938010,1.233135492480304
"291286",Coop,ELK,"5934",NM,-105.338099999999997,32.915999999999997,-0.529075148905600,0.079010325672626,1.446256360883038
"293530",Coop,HILLSBORO,"5267",NM,-107.565600000000003,32.920200000000001,0.281984020937176,0.103541492428416,1.278823935127562
"293530",Coop,MOUNTAIN PARK,"6808",NM,-105.823160000000001,32.954070000000002,-0.497067980066922,0.062270187035550,1.219271791283868
"293530",Coop,BUCKHORN,"4706",NM,-108.689369999999997,33.023859999999999,-0.965150308275391,0.075379209268061,1.064627248453249
"291138",Coop,ROSWELL INDUSTRIAL AIR PARK,"3624",NM,-104.508170000000007,33.307350000000000,-0.115929711214799,0.204240923784196,1.861483284231418
"293649",Coop,PORTALES,"4010",NM,-103.351900000000001,34.174100000000003,0.741418597623431,0.097841918085850,1.344311612427698
"291963",Coop,FORT SUMNER 5 S,"4050",NM,-104.250200000000007,34.394100000000002,-0.801324603167590,0.104015868931391,1.294294268179971
"291963",Coop,QUEMADO,"6878",NM,-108.492199999999997,34.344700000000003,0.296871719761531,0.043130699294736,0.502508806952994
"291963",Coop,YESO 2 S,"4850",NM,-104.612799999999993,34.402999999999999,-0.454296973025050,0.118532286164465,1.140643302883156
"291963",Coop,MOUNTAINAIR,"6520",NM,-106.260499999999993,34.520800000000001,0.154824907772229,0.097136294988073,1.235951469033764
"292785",Coop,PEDERNAL 9 E,"6150",NM,-105.473900000000000,34.615200000000002,-0.898422365945219,0.072209270425870,0.984927294603032
"292785",Coop,RAGLAND 3 SSW,"5060",NM,-103.749099999999999,34.780000000000001,-0.640896312208600,0.054725654715036,0.809587000589853
"295084",Coop,TUCUMCARI MUNICIPAL AP,"4038",NM,-103.601439999999997,35.180520000000001,-0.125735605106305,0.112227396434383,1.328899891679211
"295084",Coop,TUCUMCARI 4 NE,"4086",NM,-103.686599999999999,35.200499999999998,-0.999211324746936,0.092439883101708,1.214977936316128
"295084",Coop,VILLANUEVA,"5765",NM,-105.357200000000006,35.266599999999997,-0.901258585260206,0.081378958367802,1.278422571033027
"298085",Coop,CONCHAS DAM,"4244",NM,-104.190500000000000,35.407200000000003,-0.510706886180064,0.065433285065676,0.877223014207302
"298085",Coop,COCHITI DAM,"5560",NM,-106.332200000000000,35.641300000000001,-0.704586694843220,0.091117967546813,0.838749587477399
"298085",Coop,LAS VEGAS MUNICIPAL AP,"6870",NM,-105.138530000000003,35.655819999999999,0.290638860804579,0.080489580777166,1.254234877194510
"292241",Coop,WOLF CANYON,"8220",NM,-106.746899999999997,35.947699999999998,0.575074975085472,0.056495514264456,0.941360817368810
"292241",Coop,JOHNSON RANCH,"7203",NM,-107.085499999999996,35.954700000000003,-0.706226335309117,0.072265371816551,0.741386363722334
"291887",Coop,ALCALDE,"5680",NM,-106.056600000000003,36.090800000000002,0.099926524722444,0.074927375347137,0.647617204802354
"291887",Coop,OCATE 2 NW,"7655",NM,-105.060800000000000,36.183799999999998,-0.076299830878261,0.039050754306556,0.783519827596763
"291887",Coop,PASAMONTE,"5650",NM,-103.740799999999993,36.299399999999999,0.743853417720327,0.074662167614878,1.118392885181929
"297283",Coop,EAGLE NEST,"8280",NM,-105.262699999999995,36.557499999999997,0.701519526954009,0.045287877841480,0.647287554244814
"297283",Coop,EL VADO DAM,"6740",NM,-106.730000000000004,36.592700000000001,0.000572689134691,0.067353817919218,0.734412003345643
"297283",Coop,FARMINGTON AG SCIENCE CNT,"5625",NM,-108.308599999999998,36.689700000000002,0.589214899069515,0.132673224611189,0.664792926158660
"291664",Coop,NAVAJO DAM,"5770",NM,-107.621300000000005,36.804699999999997,0.403887446702845,0.082049340205509,0.624923134858322
"291664",Coop,RATON KRTN RADIO,"6640",NM,-104.442700000000002,36.886299999999999,-1.325955923877320,0.086213012461695,1.243935775738325
"297651",Coop,LAS VEGAS WASTE WATER PLANT,"6349",NM,-105.212999999999994,35.567700000000002,-0.239341135324526,0.080435649826611,1.406793476718756
"297651",Coop,BRANTLEY DAM,"3213",NM,-104.382800000000003,32.515799999999999,-0.375260167183077,0.162037661190903,1.709704564091656
"296754",Coop,CLOUDCROFT,"8723",NM,-105.747209999999995,32.919980000000002,-1.821039991116455,0.064498822472218,1.824354932963889
USS0005N16S,Coop,CAVERN CITY AIRPORT,"3250",NM,-104.258459999999999,32.333550000000002,-0.410901456768788,0.248195509547807,2.169808076465430
USS0005N16S,Coop,TRUTH OR CONSEQUENCES MUNICIPAL AP,"4823",NM,-107.268490000000000,33.236849999999997,-1.322881590329842,0.093138028374425,0.850908580640665
USS0005N16S,Coop,ZUNI,"6311",NM,-108.838800000000006,35.070500000000003,-0.369096381880338,0.102482034401505,0.901875795614510
USS0005N16S,GHCN,RED RIVER PASS #2,"9850",NM,-105.340000000000003,36.700000000000003,-0.055275681182968,0.073946996442152,0.898760758179348
USS0006P01S,GHCN,GALLEGOS PEAK,"9800",NM,-105.560000000000002,36.189999999999998,0.661699807919198,0.071096358324107,1.052494649986583
USS0006P01S,GHCN,WESNER SPRINGS,"11120",NM,-105.540000000000006,35.780000000000001,0.842008927407683,0.044832009683588,1.134871505227836
USS0006P01S,GHCN,CHAMITA,"8400",NM,-106.659999999999997,36.960000000000001,1.180363094714296,0.144782856940293,1.443031609290832
USS0006P01S,GHCN,BATEMAN,"9300",NM,-106.319999999999993,36.509999999999998,1.329363902011418,0.057016119176319,0.740693976265143
USS0006P01S,GHCN,HOPEWELL,"10000",NM,-106.260000000000005,36.719999999999999,0.820461063128935,0.083200716573163,0.907345754257267
"262573",GHCN,SENORITA DIVIDE #2,"8600",NM,-106.829999999999998,36.000000000000000,0.295129903644770,0.077881737601116,1.111526138587374
"262573",GHCN,LOOKOUT MOUNTAIN,"8500",NM,-107.829999999999998,33.359999999999999,0.288859694341804,0.125886213053424,2.231340328676607
"262573",GHCN,FRISCO DIVIDE,"8000",NM,-108.950000000000003,33.740000000000002,0.093506044986290,0.105303070643905,1.630886969977880
"262573",GHCN,SILVER CREEK DIVIDE,"9000",NM,-108.709999999999994,33.369999999999997,-0.155693876711665,0.049301889454950,1.264359491390048
"262573",GHCN,SIGNAL PEAK,"8360",NM,-108.150000000000006,32.920000000000002,-0.317854853274366,0.039654203948275,0.942313727631150
"265400",Coop,ELY AIRPORT,"6250",NV,-114.846660000000000,39.295369999999998,0.636563524805304,0.149659709726322,0.588475610437426
"265400",Coop,SEARCHLIGHT,"3540",NV,-114.921610000000001,35.466099999999997,-1.501385189156672,0.334990181400995,1.301343296302816
"265400",Coop,MCCARRAN INTERNATIONAL AIRPORT,"2175",NV,-115.163430000000005,36.071899999999999,-1.294649245034082,0.563878992228021,1.055062720727304
"265400",Coop,RED ROCK CANYON - SPRING MT. RANCH STATE PARK,"3780",NV,-115.460300000000004,36.068600000000004,-1.193485136153667,0.367423934979155,1.332902619933076
"265400",Coop,PAHRUMP 4 NW,"2573",NV,-116.056299999999993,36.261499999999998,-0.964286134671840,0.524773921315671,0.797749106243644
"268160",Coop,VALLEY OF FIRE STATE PARK,"2000",NV,-114.513999999999996,36.430199999999999,-0.560932174380532,0.449756730611407,1.087983572854173
"268160",Coop,DESERT NATIONAL WILDLIFE REFUGE,"2914",NV,-115.360100000000003,36.438099999999999,-1.302386690075559,0.495494433316676,1.085279875936187
"268160",Coop,BUNKERVILLE,"1532",NV,-114.126940000000005,36.769170000000003,-1.501385189156672,0.389482357253692,1.298173174319403
"268160",Coop,SILVERPEAK,"4274",NV,-117.565799999999996,37.761699999999998,-1.203293514492781,0.277893024942269,0.635510770624603
"267620",Coop,TONOPAH AIRPORT,"5399",NV,-117.090630000000004,38.050490000000003,-1.211144338557422,0.223792085026929,0.580469694453192
"267620",Coop,MINA,"4580",NV,-118.109099999999998,38.387799999999999,-0.221196850144033,0.444755454336694,0.817617844138227
"263205",Coop,MINDEN,"4709",NV,-119.775800000000004,38.954700000000003,-1.121884161242827,0.292737699217942,0.465000561961020
"263205",Coop,GREAT BASIN NATIONAL PARK,"6850",NV,-114.220500000000001,39.005499999999998,0.433827089802385,0.165456512316674,0.998959409611079
"263205",Coop,YERINGTON,"4380",NV,-119.157499999999999,38.999099999999999,1.572905730440272,0.654666237509351,0.735227522129040
"262708",Coop,CARSON CITY,"4761",NV,-119.767899999999997,39.125399999999999,-0.727654444395262,0.583949767536495,0.607517680026906
"262708",Coop,MCGILL,"6270",NV,-114.773970000000006,39.414029999999997,-0.017510819790740,0.259658541936270,0.824235180092442
"262708",ICAO,FALLON NAAS,"3934",NV,-118.716669999999993,39.416670000000003,1.110515325822067,0.709536970491489,0.598233877007187
"267123",Coop,AUSTIN #2,"6780",NV,-117.067499999999995,39.493000000000002,1.445723529714068,0.311546501482878,1.012639341105690
"267123",Coop,BEOWAWE 49S - U OF N RANCH,"5740",NV,-116.587599999999995,39.900399999999998,0.482164559795796,0.242810967442485,0.621288740180713
"267123",Coop,LOVELOCK DERBY FIELD AP,"3903",NV,-118.570179999999993,40.068429999999999,0.747802538813596,0.543421027434003,0.381508731372647
"264341",Coop,GIBBS RANCH - JARBIDGE 24SE,"5960",NV,-115.211100000000002,41.569699999999997,-0.300894742621639,0.291529189832565,0.893595122096948
"264341",Coop,OROVADA 3 W,"4200",NV,-117.838800000000006,41.568399999999997,0.889513428762992,0.391559352016975,0.606639119007813
"264341",Coop,KINGS RIVER VALLEY - OROVADA 26NW,"4240",NV,-118.225899999999996,41.743699999999997,0.827003545644459,0.449009266872715,0.621049277202772
"264341",Coop,PINE VALLEY - CARLIN 20S,"5176",NV,-116.119000000000000,40.436900000000001,0.353617122945636,0.235321645240350,0.509513588537013
"264480",Coop,WILD HORSE RESERVOIR,"6224",NV,-115.805430000000001,41.638100000000001,0.536265949409884,0.246352076180824,0.679036555217853
"264480",Coop,DESERT ROCK AIRPORT,"3230",NV,-116.027799999999999,36.620600000000003,-1.060533199466875,0.603091864466461,1.103998053002623
"264480",Coop,JACKPOT,"5233",NV,-114.658600000000007,41.982900000000001,-1.055249545915395,0.332606620962724,0.870668907565609
"266779",Coop,DAGGET PASS,"7334",NV,-119.891400000000004,38.978299999999997,0.068002605458182,0.510684054741009,0.680313981297419
"266779",Coop,HIKO,"3900",NV,-115.223600000000005,37.558100000000003,-0.866622789925162,0.449717328947764,1.374909453227793
"266779",Coop,MCDERMITT,"4528",NV,-117.716719999999995,41.993429999999996,0.821408580299303,0.468334648138269,0.696094921359249
"266779",Coop,WINNEMUCCA AIRPORT,"4300",NV,-117.808120000000002,40.901780000000002,1.417328325673706,0.271011115011784,0.329033760751192
USS0015H09S,GHCN,BERRY CREEK,"9100",NV,-114.620000000000005,39.320000000000000,0.233067098178769,0.249832646575307,1.988206318500369
USS0015H09S,GHCN,WARD MOUNTAIN,"9200",NV,-114.959999999999994,39.130000000000003,0.240761006018386,0.205958843979347,1.327276894452993
USS0015H09S,GHCN,BEAR CREEK,"8040",NV,-115.450000000000003,41.829999999999998,0.627995383271627,0.090007872747692,0.502010215338082
USS0015H09S,GHCN,SEVENTYSIX CREEK,"7100",NV,-115.469999999999999,41.740000000000002,0.045416190502291,0.202471736189202,0.885943806548363
USS0015H09S,GHCN,BIG BEND,"6700",NV,-115.689999999999998,41.759999999999998,-0.566485096835781,0.270453056769575,0.943767789168227
USS0015J12S,GHCN,POLE CREEK R.S.,"8330",NV,-115.250000000000000,41.869999999999997,-0.254911526962082,0.151396762669432,0.738581331901655
USS0015J12S,GHCN,DRAW CREEK,"7200",NV,-115.319999999999993,41.659999999999997,0.003088076800170,0.135458444048747,0.538399264790002
USS0015J12S,GHCN,DORSEY BASIN,"8100",NV,-115.200000000000003,40.890000000000001,-0.156085859847630,0.167820230983367,0.859457358553274
USS0015J12S,GHCN,LAMOILLE #3,"7700",NV,-115.379999999999995,40.649999999999999,-0.440141888717728,0.207428617646168,1.149213496110046
USS0015J12S,GHCN,GREEN MOUNTAIN,"8000",NV,-115.530000000000001,40.380000000000003,-0.239022260615048,0.197701751145743,0.874267881661747
USS0016H08S,GHCN,HOLE-IN-MOUNTAIN,"7900",NV,-115.099999999999994,40.939999999999998,-0.669145701170262,0.191314446514882,0.966058595798602
USS0016H08S,GHCN,DIAMOND PEAK,"8033",NV,-115.840000000000003,39.560000000000002,-0.166184024060305,0.185314602460042,0.922167862041713
USS0016H08S,GHCN,JACK CREEK UPPER,"7250",NV,-116.010000000000005,41.549999999999997,0.590435463826403,0.310808697394856,1.241744861265440
USS0016H08S,GHCN,JACKS PEAK,"8420",NV,-116.010000000000005,41.530000000000001,-0.057596881367698,0.353519103246916,1.518660034930508
USS0016H08S,GHCN,LAUREL DRAW,"6697",NV,-116.030000000000001,41.780000000000001,-0.315720448604442,0.284325652131070,0.974623513993461
USS0019K04S,GHCN,BUCKSKIN LOWER,"6915",NV,-117.530000000000001,41.750000000000000,0.788857775743766,0.160325353384227,0.488212822491494
USS0019K04S,GHCN,LAMANCE CREEK,"6000",NV,-117.629999999999995,41.520000000000003,0.903124339607193,0.326544227475581,0.925309975910871
USS0019K04S,GHCN,GRANITE PEAK,"8543",NV,-117.569999999999993,41.670000000000002,0.372959685061647,0.279213146776017,0.814069792069400
USS0019K04S,GHCN,BIG CREEK SUM,"8695",NV,-117.109999999999999,39.289999999999999,0.694682042313433,0.171930167828283,0.989270683774928
USS0019K04S,GHCN,DISASTER PEAK,"6500",NV,-118.189999999999998,41.969999999999999,1.353245925933535,0.351966131365536,0.797653837782973
"307274",GHCN,MT ROSE SKI AREA,"8801",NV,-119.890000000000001,39.320000000000000,-0.136710916594333,0.443711764470201,0.930521963210970
"307274",GHCN,BIG MEADOW,"8249",NV,-119.939999999999998,39.460000000000001,0.502981602747164,0.284594876410094,0.696271281368780
"307274",Coop,PORT JERVIS,"580",NY,-74.690500000000000,41.389099999999999,0.065527417095519,0.076243821898597,1.941410927194452
"309072",Coop,WHITESVILLE 1N,"2170",NY,-77.755390000000006,42.059829999999998,0.693859514725154,0.062462792046579,1.432034489607184
"309072",Coop,ELMIRA,"947",NY,-76.835800000000006,42.099699999999999,0.048261582420509,0.085345010902751,2.001190147267331
"309072",Coop,OLEAN,"1420",NY,-78.451800000000006,42.073700000000002,-0.313912958879633,0.031633483175806,0.760879941865628
"309072",Coop,CORNING,"1147",NY,-77.069100000000006,42.134099999999997,-0.923205549576002,0.051247136416324,1.183267058536740
"300085",Coop,ALLEGANY STATE PARK,"1500",NY,-78.749700000000004,42.100299999999997,-0.203101899353103,0.043904577559435,1.132180813812192
"300085",Coop,JAMESTOWN 4 ENE,"1250",NY,-79.159099999999995,42.109999999999999,-1.299631216659864,0.032541939891197,0.793512566896166
"300085",Coop,BINGHAMTON (GREATER AP),"1593",NY,-75.979929999999996,42.206780000000002,0.627644849717794,0.071615498966672,1.735390804223703
"300085",Coop,DELHI 2 SE,"1460",NY,-74.905000000000001,42.253300000000003,1.048418974649881,0.034669799039081,0.885404240334415
"309442",Coop,LITTLE VALLEY,"1625",NY,-78.812500000000000,42.247300000000003,-0.318595109508115,0.034469257728081,0.889382770568159
"309442",Coop,GREENE,"920",NY,-75.770949999999999,42.324260000000002,1.019679835944786,0.055319322979359,1.411013156340924
"309442",Coop,ANGELICA,"1475",NY,-78.022999999999996,42.310800000000000,0.081218431982241,0.035939873237596,0.855613354787369
"303050",Coop,HORNELL ALMOND DAM,"1325",NY,-77.704400000000007,42.348799999999997,-0.109769352145313,0.031601534621072,0.725153341466549
"303050",Coop,RUSHFORD,"1522",NY,-78.248400000000004,42.391500000000001,-0.663715414440244,0.025886600938239,0.608855524281884
"303050",Coop,ALCOVE DAM,"628",NY,-73.927920000000000,42.472310000000000,-0.728872672538117,0.055758508542900,1.389235646815713
"303050",Coop,ITHACA CORNELL UNIV,"960",NY,-76.449050000000000,42.449150000000003,0.018349077254724,0.046156997963536,1.037728771550363
"303050",Coop,NORWICH,"989",NY,-75.519700000000000,42.511699999999998,0.108752324969229,0.057016131101697,1.466723632496183
"307167",Coop,DANSVILLE,"660",NY,-77.717619999999997,42.564770000000003,0.125714188269489,0.038405166578030,0.770220670197056
"307167",Coop,SHERBURNE,"1095",NY,-75.506600000000006,42.677300000000002,0.557129416644425,0.055550484383413,1.356937225839050
"307167",Coop,WARSAW 6 SW,"1820",NY,-78.220200000000006,42.685499999999998,0.128645716024102,0.040444300091599,1.015792896294353
"307167",Coop,COOPERSTOWN,"1257",NY,-74.926599999999993,42.716600000000000,-0.226846915589270,0.042200176596654,1.122369810368777
"305751",Coop,LOCKPORT 2SE,"642",NY,-78.653419999999997,43.152099999999997,-0.179397610387017,0.054738576899063,1.110052624877453
"301708",Coop,BREWERTON LOCK 23,"377",NY,-76.196399999999997,43.238599999999998,1.863381981887770,0.039015448862010,0.919312465616572
"301708",Coop,SODUS 1W,"444",NY,-77.084100000000007,43.235900000000001,0.439137054840339,0.039745132742437,0.780143001894076
"301708",Coop,TRENTON FALLS,"800",NY,-75.156599999999997,43.276100000000000,0.601786199002831,0.028758169135684,0.808631545172205
"301708",Coop,ALBION,"603",NY,-78.223619999999997,43.224580000000003,0.685208331751073,0.049966336946502,0.905082071397422
"309389",Coop,CAMDEN,"580",NY,-75.841600000000000,43.330500000000001,1.692218028818076,0.034137783182068,0.902214103560393
"309389",Coop,BOONVILLE 4 SSW,"1550",NY,-75.369699999999995,43.436100000000003,1.617559856302865,0.036253907520038,1.064846387566710
"309389",Coop,OSWEGO,"324",NY,-76.536850000000001,43.449910000000003,1.440198659522736,0.046259730417894,0.934560998633509
"309389",Coop,BENNETTS BRIDGE,"660",NY,-75.952600000000004,43.531799999999997,0.517699031585635,0.038204583675692,0.926097007924440
"304102",Coop,HIGHMARKET 2W,"1804",NY,-75.554379999999995,43.605139999999999,1.809591803939648,0.041357819097669,1.191416347130890
"304102",Coop,NORTH CREEK 5 SE,"890",NY,-73.896900000000002,43.661099999999998,-0.279117226385410,0.037323254894566,0.828397848374362
"309000",Coop,LOWVILLE,"863",NY,-75.482900000000001,43.792900000000003,2.498865538905323,0.054208373553414,1.197452784536617
"309000",Coop,NEWCOMB,"1647",NY,-74.221999999999994,43.970700000000001,-0.680667785277338,0.049666441475869,1.194000101891475
"303346",Coop,LAKE PLACID 2 S,"1888",NY,-73.983900000000006,44.304200000000002,1.061324187440982,0.024698963701146,0.618858505193926
"305840",Coop,MALONE,"878",NY,-74.305999999999997,44.841799999999999,1.872736643471908,0.029716823922943,0.715005996890132
"305840",Coop,NORTH TONAWANDA,"578",NY,-78.861710000000002,43.057340000000003,-0.190578366776593,0.050777710777814,1.011076983939738
"305840",Coop,LANSING MANOR,"1110",NY,-74.465299999999999,42.448599999999999,-0.368784691411694,0.049565017246867,1.226488532112581
"305840",Coop,WAVERLY,"800",NY,-76.524969999999996,42.001930000000002,0.246299152642267,0.062845104583242,1.258387824271337
"303773",Coop,MOUNT MORRIS 2W,"880",NY,-77.905400000000000,42.731299999999997,0.320205890473061,0.042274350854460,0.889184661913469
"303773",Coop,ALBANY INTERNATIONAL AIRPORT,"280",NY,-73.799130000000005,42.747219999999999,-0.069307001466300,0.043405394144763,1.064737748743991
"300321",Coop,WALES,"1125",NY,-78.543700000000001,42.721100000000000,0.675218983505606,0.032792004404554,0.716409701881824
"300321",Coop,MORRISVILLE 6 SW,"1681",NY,-75.726299999999995,42.841600000000000,0.179488898064847,0.035616301077565,0.888622955135500
"300321",Coop,GENEVA RESEARCH FARM,"718",NY,-77.030699999999996,42.876600000000003,0.681194483998262,0.046759666395814,0.963699125111443
"300321",Coop,CANANDAIGUA 3 S,"720",NY,-77.280709999999999,42.845050000000001,0.963430534850109,0.053283530846637,1.090050521701144
"308839",Coop,AVON,"545",NY,-77.755700000000004,42.920299999999997,1.071627442495238,0.028144233598120,0.564132984570483
"308839",Coop,BUFFALO NIAGARA INTERNATIONAL AIRPOR,"709",NY,-78.736059999999995,42.939979999999998,-0.071975166071799,0.045837265817507,0.872774665695681
"308839",Coop,SARATOGA SPRINGS 4 SW,"326",NY,-73.821259999999995,43.041300000000000,0.979552039850611,0.033423624918689,0.859167614795788
"308839",Coop,SKANEATELES,"875",NY,-76.431299999999993,42.946100000000001,0.220905977541974,0.026182115198131,0.626389510300038
"308839",Coop,CAYUGA LOCK NO 1,"380",NY,-76.734200000000001,42.948000000000000,0.245559340201003,0.062973371362500,1.337912334925363
"309005",Coop,BATAVIA,"913",NY,-78.168220000000005,43.029660000000000,0.374647506671965,0.039852435550002,0.784398925795735
"309005",Coop,CLYDE LOCK 26,"392",NY,-76.838440000000006,43.059010000000001,0.039697265918253,0.048186656686221,0.939402411926198
"309005",Coop,NEWARK,"430",NY,-77.084109999999995,43.046570000000003,1.192228354630225,0.053150800262687,1.053250024664538
"309005",Coop,MACEDON LOCK E30,"466",NY,-77.301959999999994,43.073099999999997,-0.014614513221348,0.047754978709232,0.906790667697232
"301979",Coop,GLENS FALLS/FLOYD BENNETT MEMORIAL AIRPORT,"321",NY,-73.610240000000005,43.338490000000000,-1.262251355354061,0.031949864723668,0.680221907906556
